survey,page,topic,base_desc,group,segment,sample_n,item,value
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,서울,80.8
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,부산,61.8
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,제주,61.1
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,인천,40.8
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,강원도,14.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,경기도,13.5
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,경상남도,15.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,필리핀,306,대구,16.1
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,서울,54.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,부산,48.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,제주,26.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,인천,18.6
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,강원도,27.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,경기도,21.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,경상남도,24.1
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,인도,327,대구,15.4
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,서울,63.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,부산,32.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,제주,41.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,인천,20.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,강원도,6.3
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,경기도,0.6
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,경상남도,2.4
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,몽골,169,대구,7.5
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,서울,53.4
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,부산,41.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,제주,26.5
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,인천,13.3
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,강원도,18.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,경기도,16.4
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,경상남도,18.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,아랍에미리트,391,대구,14.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,서울,56.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,부산,30.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,제주,19.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,인천,11.5
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,강원도,10.6
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,경기도,12.1
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,경상남도,13.4
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,사우디아라비아,351,대구,11.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,서울,56.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,부산,32.3
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,제주,18.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,인천,11.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,강원도,10.8
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,경기도,12.3
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,경상남도,10.5
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,튀르키예,260,대구,14.3
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,서울,72.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,부산,51.4
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,제주,16.3
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,인천,21.1
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,강원도,10.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,경기도,6.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,경상남도,7.8
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,카자흐스탄,168,대구,8.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,서울,66.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,부산,45.1
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,제주,18.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,인천,14.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,강원도,10.5
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,경기도,6.0
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,경상남도,7.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,러시아,371,대구,5.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,독일,287,서울,35.7
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,독일,287,부산,20.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,독일,287,제주,4.2
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,독일,287,인천,4.9
일반외국인,266,28. 주요 한국 도시/지역에 대한 방문 의향,"(해외여행 의향자 base, 중복응답 기준, ‘기타’ 항목 제외, 단위: %)",거주국별,독일,287,강원도,5.1
